,10,30,50,80,120,200,300,400,600,900,1300,1800,2500
10,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
30,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
50,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
80,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
120,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
200,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
300,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
400,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
600,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
900,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
1300,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
1800,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
2500,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332,0.6625875098961332
