,10,30,50,80,120,200,300,400,600,900,1300,1800,2500
10,3.605383854453932,3.500322397921249,3.462547101655175,3.4377075439673783,3.42626751634695,3.427329430431485,3.4289629756089264,3.424764538179395,3.449067115269667,3.4602355403188945,3.4568805069700916,3.4799773651414796,3.499172761025182
30,3.5860112402993645,3.430041882349822,3.3613820251607827,3.303620141288366,3.2646972843115645,3.221709936396468,3.2029933320598274,3.200891705373772,3.222771574972388,3.245484981771007,3.262054340981696,3.291592087651902,3.3153129992990538
50,3.6164036038242102,3.463426231384586,3.38916933690175,3.3320721345530884,3.2814314292004902,3.221968611575145,3.191697826413229,3.184249583806532,3.1863913325792255,3.209445754987896,3.2390876720347466,3.265474869100488,3.299166742535918
80,3.649827193276749,3.507170205479784,3.4499064452553223,3.387843017042386,3.331628095170088,3.2662198654084147,3.234249492742258,3.217913216717291,3.2185235719740706,3.233796596202925,3.2546275963676923,3.2854747042383856,3.3233214250236545
120,3.685241576753877,3.566347978259056,3.5078417727138635,3.4483188728998866,3.3953190223367185,3.330313880775243,3.292911035244247,3.2842648829071583,3.2749645826785017,3.2862625580734623,3.3061872410744595,3.3326831995329207,3.3663505717558233
200,3.709010722006512,3.609143751101946,3.560724551290225,3.5084304880483708,3.4588898147695013,3.41234857900154,3.373287493797029,3.3626388962483964,3.366942816477939,3.366582356874005,3.387009552145944,3.4040250801313703,3.430988381765986
300,3.700601801114628,3.634187327642575,3.595885916076517,3.542543812145407,3.5112803891718305,3.4551316798894027,3.4276334520692804,3.4253310890482425,3.4260163756707036,3.4436077372942293,3.44783712622028,3.4574078743500536,3.476779628263813
400,3.717083149112908,3.637822066829916,3.6068046500887174,3.571394131445207,3.539177231209282,3.482833107164015,3.4738936379473064,3.4649862256367867,3.468094245724798,3.482191716243244,3.488672618950204,3.499007491811394,3.5048293162473323
600,3.7215104916153567,3.646134052511557,3.600579229892426,3.587133571925954,3.55454819920106,3.528074745560889,3.5068198237452126,3.51825479118264,3.509753277243631,3.5298412173931735,3.5329363067174833,3.541461890280775,3.5497521009938873
900,3.735837376380068,3.660359929311433,3.615044916623595,3.5922483589593814,3.5837979418148658,3.5479184696971164,3.541291063331477,3.5277425720539473,3.543188432259574,3.556264287127628,3.5688533016148547,3.5760632922344433,3.5926592306823197
1300,3.741288043200501,3.6851423937351497,3.659236271282249,3.623646461077326,3.60828299818548,3.58524633539267,3.58757215409646,3.565849509404728,3.573346365659521,3.5851002732456965,3.598861764899201,3.613068253258288,3.620980156059954
1800,3.7777853981624503,3.68908512798425,3.669270458410036,3.6439232546393896,3.634477448479444,3.62419588308648,3.6071917644170344,3.608814546497071,3.615247976456786,3.623272586003125,3.63353458595404,3.641210327083873,3.6564716763729255
2500,3.788171135174568,3.743987091914078,3.714312587146964,3.702125949913328,3.702761660639689,3.6925378589220568,3.657218121852584,3.6878553748216634,3.675991130158372,3.684966090712547,3.693624630088511,3.7112717721658,3.720170755889895
