,10,30,50,80,120,200,300,400,600,900,1300,1800,2500
10,1.5883989310202025,1.5476219816781822,1.5274927456186935,1.5269248388417505,1.527339906636427,1.5421364656992125,1.5427464204174894,1.5313616288775935,1.54826293944759,1.542929331100063,1.5226043127587978,1.529241352340663,1.5163949932475596
30,1.4980611952388705,1.4215932450121749,1.3864523909929367,1.3696820482720973,1.3505867498330508,1.337832600435178,1.3492489743705864,1.3512608364873733,1.3583483647371222,1.3558875581191276,1.354683069661407,1.3635958772237344,1.3623563101411915
50,1.4886129133233823,1.3994267027205316,1.366419244499663,1.33998166185838,1.3262720596022124,1.3084709514698212,1.3091608767268574,1.3142837692405205,1.3225541068199262,1.320871636231947,1.3294192879456828,1.3346990926333109,1.3336855687623612
80,1.497525248551404,1.4152654223037169,1.3777930069312914,1.3411925196659369,1.3168298775472789,1.3028413871811624,1.3008090057375483,1.3097046065044022,1.3202262907089592,1.317725637327951,1.3205439450765246,1.3201171356907444,1.314510949526973
120,1.5211886597609303,1.429916033851933,1.3979268917251892,1.3567329828900752,1.3330662840911411,1.3101170365636898,1.3136848690973892,1.3273019857520223,1.3395927514941357,1.3392779392792198,1.346790521535571,1.3468767587436838,1.3418548015203826
200,1.544608645204563,1.46766157235086,1.4256323457584774,1.4023126439727005,1.3709793809777446,1.3503006658595016,1.3471273450401593,1.3655822752113094,1.3903481287909476,1.4009898462643673,1.4099825579196157,1.4146718438119572,1.4064678527836785
300,1.5623650019936912,1.4909790367457034,1.4644058559816855,1.4240222759393346,1.4186649975337604,1.3958565237598053,1.3934650756977096,1.4204556936523207,1.4541410149176892,1.4871321673027271,1.4857819856760854,1.4810494358560018,1.475493780797334
400,1.5714341636971931,1.5123983097787457,1.4790801220630012,1.452378056655557,1.43764569469628,1.4315122952632071,1.42790285863732,1.4450409426286135,1.4919267443525464,1.5112705379560556,1.5234917324247683,1.523826197674285,1.5150263194029263
600,1.5884320629535136,1.5333985007220972,1.5018196972009397,1.4864580503332243,1.4651979347462794,1.4639965126997527,1.4709787812863184,1.481767600992244,1.5145196995210135,1.5395885018000524,1.5438477176668095,1.5457743097171843,1.5339156182778066
900,1.6030650061042366,1.5504301452172984,1.5237285153814386,1.5000456135852982,1.490128924214693,1.4817200386715694,1.487055003101705,1.4877084727745742,1.514515959801063,1.5323143500437293,1.5378691895689056,1.5404143644679045,1.5324909761883347
1300,1.626157413573445,1.5770087285440353,1.5510125754677573,1.5426984951341234,1.5152847170186,1.4988902199739187,1.5069428074632305,1.5055223810429066,1.515826011291688,1.540776566216652,1.5271981831628922,1.5464210911058354,1.5334811907398227
1800,1.639671880099658,1.598686743192426,1.5699335277433013,1.546969673494896,1.5386437049215391,1.5243060211972332,1.5144635875430543,1.5174457186619064,1.528101341276783,1.5347865877768567,1.545990010082105,1.5472196811553642,1.548828386050737
2500,1.6762120644322698,1.6316214700486555,1.610764618632288,1.5966692700787548,1.5869505820436949,1.5671429058615962,1.5433750729412143,1.5502837911884098,1.5619690651416396,1.5666198114359573,1.5665408014078137,1.5789746137671548,1.591162135283467
