,10,30,50,80,120,200,300,400,600,900,1300,1800,2500
10,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
30,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
50,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
80,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
120,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
200,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
300,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
400,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
600,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
900,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
1300,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
1800,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
2500,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925,3.2778102965273925
